# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
739.6374526368028	4.899919463266283e-17	5.470635613430587	0.09254599357128328	0.010205184322601504	47048.65747977586	30.0427904118153	-100.0	0.001	1.0e-5	0.32295940234363185
# best fit
739.6374526368028	4.899919463266283e-17	5.470635613430587	80.93726272160289	0.010205184322601504	47048.65747977586	29.23723705604727	-113.4792192755004	0.013548159341767207	1.0e-5	0.32295940234363185
# standard error
0.0	0.0	0.0	3.126653617221686	0.0	0.0	0.25301208813012505	0.34927338100022637	0.0009879591421307517	0.0	0.0
# reduced χ²
0.15942651733761284
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
739.6374526368028	4.899919463266283e-17	5.470635613430587	0.09254599357128328	0.010205184322601504	47048.65747977586	30.0427904118153	-100.0	0.001	1.0e-5	0.32295940234363185
# best fit
739.6374526368028	4.899919463266283e-17	5.470635613430587	80.93726272160289	0.010205184322601504	47048.65747977586	29.23723705604727	-113.4792192755004	0.013548159341767207	1.0e-5	0.32295940234363185
# standard error
0.0	0.0	0.0	3.126653617221686	0.0	0.0	0.25301208813012505	0.34927338100022637	0.0009879591421307517	0.0	0.0
# reduced χ²
0.15942651733761284
# parameter names
k1	km1	k2	k3	k4	k5	a	t_0	f_t	k_vac	baseline
# initial guess
739.6374526368028	4.899919463266283e-17	5.470635613430587	0.09254599357128328	0.010205184322601504	47048.65747977586	30.0427904118153	-100.0	0.001	1.0e-5	0.32295940234363185
# best fit
739.6374526368028	4.899919463266283e-17	5.470635613430587	80.93726272160289	0.010205184322601504	47048.65747977586	29.23723705604727	-113.4792192755004	0.013548159341767207	1.0e-5	0.32295940234363185
# standard error
0.0	0.0	0.0	3.126653617221686	0.0	0.0	0.25301208813012505	0.34927338100022637	0.0009879591421307517	0.0	0.0
# reduced χ²
0.15942651733761284
